x,y,cell_id,population ,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2130517,53.4556139,-7.09E+17,82,1,1,4,4,2.5,3,1.732050808,1.2,0.692820323
-2.2130788,53.461007,-2.73E+18,27,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2131103,53.4672988,-7.81E+18,95,4,2,2,2,2.5,1,1,0.4,0.4
-2.2131599,53.4771861,6.31E+17,39,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.213214,53.4879721,-1.46E+18,133,0,2,3,0,1.25,2.25,1.5,1.8,1.2
-2.2132186,53.488871,1.17E+18,6,0,0,0,1,0.25,0.25,0.5,1,2
-2.2132863,53.5023535,4.98E+18,59,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2430675,53.4375796,-8.02E+18,78,5,2,6,2,3.75,4.25,2.061552813,1.133333333,0.549747417
-2.2430726,53.4384784,-1.76E+18,97,5,6,7,5,5.75,0.916666667,0.957427108,0.15942029,0.166509062
-2.2430881,53.4411749,-3.49E+18,54,3,0,1,4,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.2430983,53.4429726,-3.18E+18,102,6,7,6,4,5.75,1.583333333,1.258305739,0.275362319,0.218835781
-2.2431291,53.4483656,5.66E+18,129,4,2,3,4,3.25,0.916666667,0.957427108,0.282051282,0.294592956
-2.1048642,53.5528328,-6.15E+18,95,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.10494,53.583393,1.06E+18,45,0,0,1,0,0.25,0.25,0.5,1,2
-2.1049423,53.5842919,-2.10E+18,71,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2400671,53.4393833,8.25E+18,93,4,4,7,8,5.75,4.25,2.061552813,0.739130435,0.358530924
-2.2400772,53.441181,-3.19E+18,58,4,3,0,3,2.5,3,1.732050808,1.2,0.692820323
-2.2400924,53.4438775,-3.90E+17,112,3,2,7,9,5.25,10.91666667,3.304037934,2.079365079,0.629340559
-2.2400975,53.4447764,8.83E+18,98,5,5,5,5,5,0,0,0,0
-2.2401736,53.458259,2.59E+18,63,0,0,3,3,1.5,3,1.732050808,2,1.154700538
-2.2401889,53.4609555,2.66E+18,28,0,2,0,0,0.5,1,1,2,2
-2.2403261,53.4852241,-2.86E+18,67,1,0,0,0,0.25,0.25,0.5,1,2
-2.2416184,53.4474699,7.49E+18,103,4,5,8,3,5,4.666666667,2.160246899,0.933333333,0.43204938
-2.2416235,53.4483687,6.53E+18,124,3,2,8,4,4.25,6.916666667,2.62995564,1.62745098,0.618813092
-2.2416286,53.4492675,-7.90E+18,47,1,4,1,3,2.25,2.25,1.5,1,0.666666667
-2.1033175,53.537554,7.62E+18,187,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.103379,53.5627213,8.34E+18,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.1033834,53.564519,4.34E+18,16,0,1,0,0,0.25,0.25,0.5,1,2
-2.2115682,53.4601108,-8.95E+18,131,1,4,5,2,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.211604,53.4673015,-7.91E+18,88,3,1,1,3,2,1.333333333,1.154700538,0.666666667,0.577350269
-2.2117383,53.4942666,-6.39E+18,72,3,1,0,0,1,2,1.414213562,2,1.414213562
-2.2117608,53.4987608,-2.38E+18,206,1,2,0,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2118011,53.5068503,3.71E+18,90,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2118146,53.5095468,-2.90E+16,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.2416694,53.4564583,-6.20E+18,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.2417257,53.4663455,-4.92E+18,79,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.241741,53.469042,-6.97E+18,182,0,0,0,1,0.25,0.25,0.5,1,2
-2.2385063,53.4294991,6.16E+18,148,3,0,2,6,2.75,6.25,2.5,2.272727273,0.909090909
-2.2385416,53.435791,6.32E+18,114,4,2,4,4,3.5,1,1,0.285714286,0.285714286
-2.2400164,53.4303949,9.03E+18,63,0,1,4,1,1.5,3,1.732050808,2,1.154700538
-2.2400265,53.4321926,-7.74E+18,79,0,3,2,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2400417,53.4348891,-4.89E+17,77,2,4,1,5,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.2400519,53.4366868,4.63E+18,96,4,7,7,5,5.75,2.25,1.5,0.391304348,0.260869565
-2.2400721,53.4402822,2.12E+18,63,5,1,2,1,2.25,3.583333333,1.892969449,1.592592593,0.841319755
-2.2401381,53.4519671,-6.86E+18,143,5,6,3,3,4.25,2.25,1.5,0.529411765,0.352941176
-2.2402295,53.4681462,-1.87E+18,266,1,4,0,0,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2402397,53.4699439,-4.42E+18,2,1,0,0,0,0.25,0.25,0.5,1,2
-2.2403414,53.4879206,8.54E+18,162,1,0,0,0,0.25,0.25,0.5,1,2
-2.1017655,53.5195786,8.39E+18,83,0,1,0,0,0.25,0.25,0.5,1,2
-2.1018649,53.5609249,-9.02E+18,21,0,0,0,1,0.25,0.25,0.5,1,2
-2.1018779,53.5663179,-5.00E+18,67,0,0,0,1,0.25,0.25,0.5,1,2
-2.1018823,53.5681156,-7.49E+18,26,0,0,1,0,0.25,0.25,0.5,1,2
-2.1018866,53.5699132,2.96E+18,68,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2370063,53.4304009,5.77E+17,119,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2370464,53.4375917,6.30E+18,89,2,4,0,1,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2370764,53.4429847,-8.96E+17,20,2,0,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2370814,53.4438836,-8.48E+18,86,7,6,5,2,5,4.666666667,2.160246899,0.933333333,0.43204938
-2.2371015,53.4474789,6.89E+18,60,2,3,1,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2372318,53.4708487,1.28E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.2385466,53.4366898,-3.05E+18,58,1,2,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2385567,53.4384875,5.00E+18,90,3,2,3,3,2.75,0.25,0.5,0.090909091,0.181818182
-2.2385617,53.4393863,-5.38E+18,74,8,4,2,2,4,8,2.828427125,2,0.707106781
-2.2385768,53.4420829,4.59E+18,29,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2386273,53.4510713,-7.46E+18,174,5,1,4,1,2.75,4.25,2.061552813,1.545454545,0.749655568
-2.2386575,53.4564643,2.60E+18,199,8,6,3,3,5,6,2.449489743,1.2,0.489897949
-2.238713,53.4663515,1.12E+17,86,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2387231,53.4681492,8.15E+18,558,1,0,1,4,1.5,3,1.732050808,2,1.154700538
-2.2387534,53.4735422,8.92E+18,194,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2099955,53.4466308,2.71E+18,37,0,0,0,1,0.25,0.25,0.5,1,2
-2.2100221,53.4520239,6.87E+18,50,0,1,0,0,0.25,0.25,0.5,1,2
-2.2100754,53.46281,-8.57E+18,38,2,0,2,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2101954,53.4870786,5.98E+18,46,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.10027,53.5249729,1.98E+18,76,1,0,0,0,0.25,0.25,0.5,1,2
-2.1002743,53.5267706,-8.06E+18,74,0,1,0,0,0.25,0.25,0.5,1,2
-2.1003339,53.5519379,2.13E+18,30,1,0,0,0,0.25,0.25,0.5,1,2
-2.2355013,53.4304039,6.62E+18,134,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2355062,53.4313027,1.44E+18,136,0,4,5,3,3,4.666666667,2.160246899,1.555555556,0.7200823
-2.2355162,53.4331004,5.32E+18,87,4,1,2,0,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2355859,53.4456842,-3.54E+18,72,5,4,3,4,4,0.666666667,0.816496581,0.166666667,0.204124145
-2.2356406,53.4555715,-2.35E+17,139,2,3,4,3,3,0.666666667,0.816496581,0.222222222,0.272165527
-2.2357603,53.4771436,2.72E+18,48,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2357752,53.4798401,-7.97E+18,196,0,0,0,1,0.25,0.25,0.5,1,2
-2.235915,53.5050074,-8.91E+18,210,0,0,1,0,0.25,0.25,0.5,1,2
-2.2085031,53.44933,6.78E+18,77,0,0,1,0,0.25,0.25,0.5,1,2
-2.2086354,53.4762952,-8.93E+18,88,3,2,2,2,2.25,0.25,0.5,0.111111111,0.222222222
-2.2088078,53.5113498,-2.40E+18,67,0,1,0,0,0.25,0.25,0.5,1,2
-2.098791,53.5375579,-5.70E+18,372,0,3,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.0988708,53.5717134,-1.73E+18,127,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2370163,53.4321986,5.50E+18,123,3,1,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2370514,53.4384905,4.68E+18,114,7,3,8,7,6.25,4.916666667,2.217355783,0.786666667,0.354776925
-2.2370914,53.4456812,-6.83E+18,67,4,4,3,2,3.25,0.916666667,0.957427108,0.282051282,0.294592956
-2.2371265,53.4519731,3.35E+18,197,9,5,9,4,6.75,6.916666667,2.62995564,1.024691358,0.389623058
-2.2372519,53.4744441,7.80E+18,69,1,0,0,0,0.25,0.25,0.5,1,2
-2.2372569,53.4753429,5.80E+18,399,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.237267,53.4771406,-3.20E+18,77,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2373071,53.4843313,3.94E+18,154,0,1,0,0,0.25,0.25,0.5,1,2
-2.2340061,53.4322045,8.39E+18,45,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2340209,53.4349011,1.77E+17,103,3,0,2,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2340704,53.4438895,-3.58E+18,66,1,2,4,1,2,2,1.414213562,1,0.707106781
-2.2341199,53.4528779,-7.59E+18,107,3,5,2,4,3.5,1.666666667,1.290994449,0.476190476,0.368855557
-2.2341694,53.4618663,1.23E+18,70,1,1,3,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2342536,53.4771465,-9.02E+18,205,0,3,0,0,0.75,2.25,1.5,3,2
-2.2342883,53.4834384,3.30E+18,124,0,0,0,1,0.25,0.25,0.5,1,2
-2.2354764,53.4259097,3.11E+18,60,0,0,1,0,0.25,0.25,0.5,1,2
-2.235566,53.4420889,-6.53E+18,110,5,6,4,3,4.5,1.666666667,1.290994449,0.37037037,0.286887655
-2.2356108,53.4501784,-7.22E+18,45,1,2,1,4,2,2,1.414213562,1,0.707106781
-2.2356357,53.4546726,8.15E+18,90,3,1,7,1,3,8,2.828427125,2.666666667,0.942809042
-2.2356456,53.4564703,-7.09E+18,94,0,1,0,4,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2343081,53.4870337,-4.50E+18,437,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.0973794,53.5798041,-5.63E+18,32,1,0,0,0,0.25,0.25,0.5,1,2
-2.0973856,53.5825006,3.85E+18,62,0,0,0,1,0.25,0.25,0.5,1,2
-2.206993,53.4484338,-1.75E+18,84,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2070193,53.4538268,-8.15E+18,58,3,0,2,0,1.25,2.25,1.5,1.8,1.2
-2.2070236,53.4547257,-1.83E+18,95,2,0,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2070981,53.470006,2.62E+18,91,2,3,2,3,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.2071025,53.4709048,4.86E+18,117,1,2,4,0,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2071419,53.4789944,-7.73E+18,117,2,1,2,4,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.2072823,53.5077571,-5.75E+18,3,0,0,0,1,0.25,0.25,0.5,1,2
-2.2358201,53.4879296,4.88E+18,211,3,0,0,0,0.75,2.25,1.5,3,2
-2.2325207,53.4358029,2.88E+18,92,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2326091,53.451982,7.56E+18,165,4,4,3,7,4.5,3,1.732050808,0.666666667,0.384900179
-2.2327617,53.479846,7.78E+18,104,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2328109,53.4888344,-2.52E+18,195,0,0,0,1,0.25,0.25,0.5,1,2
-2.2339863,53.4286092,3.98E+18,28,0,0,0,1,0.25,0.25,0.5,1,2
-2.2339913,53.429508,-1.10E+18,111,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2340457,53.4393953,-4.96E+18,84,1,1,1,1,1,0,0,0,0
-2.2340506,53.4402941,3.95E+18,110,2,3,2,4,2.75,0.916666667,0.957427108,0.333333333,0.348155312
-2.2340852,53.446586,4.90E+18,67,4,5,5,6,5,0.666666667,0.816496581,0.133333333,0.163299316
-2.23411,53.4510802,-3.23E+18,113,6,2,2,6,4,5.333333333,2.309401077,1.333333333,0.577350269
-2.2341595,53.4600686,-3.07E+17,36,2,1,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.230991,53.4313116,4.77E+18,60,0,0,0,2,0.5,1,1,2,2
-2.2310447,53.4411988,-2.86E+18,57,3,0,0,2,1.25,2.25,1.5,1.8,1.2
-2.2310887,53.4492884,6.41E+18,82,4,2,4,1,2.75,2.25,1.5,0.818181818,0.545454545
-2.2310936,53.4501873,2.38E+18,229,9,11,10,5,8.75,6.916666667,2.62995564,0.79047619,0.300566359
-2.2311326,53.457378,6.03E+18,91,3,6,2,2,3.25,3.583333333,1.892969449,1.102564103,0.582452138
-2.205496,53.4502341,4.33E+18,89,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2055177,53.4547283,8.63E+18,129,1,1,2,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2055656,53.4646155,1.03E+18,24,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2056308,53.4780981,6.27E+18,31,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2056395,53.4798958,3.65E+18,69,1,4,0,2,1.75,2.916666667,1.707825128,1.666666667,0.975900073
-2.2056482,53.4816935,-9.02E+18,51,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2057135,53.495176,-2.20E+18,38,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2058225,53.5176469,-8.33E+18,54,0,0,1,0,0.25,0.25,0.5,1,2
-2.0942545,53.5330673,5.65E+18,132,2,0,0,0,0.5,1,1,2,2
-2.0942845,53.5465498,1.61E+18,11,0,1,0,0,0.25,0.25,0.5,1,2
-2.0942945,53.551044,8.20E+17,31,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0943065,53.556437,-6.34E+18,66,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2295296,53.4394041,6.12E+18,127,5,3,3,3,3.5,1,1,0.285714286,0.285714286
-2.229549,53.4429994,-8.73E+17,60,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2296169,53.4555832,7.40E+18,114,2,6,4,6,4.5,3.666666667,1.914854216,0.814814815,0.425523159
-2.2296461,53.4609762,-9.14E+18,44,2,1,5,1,2.25,3.583333333,1.892969449,1.592592593,0.841319755
-2.2296606,53.4636728,-5.80E+18,96,3,1,1,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2296995,53.4708635,-7.00E+18,142,1,6,1,1,2.25,6.25,2.5,2.777777778,1.111111111
-2.2039817,53.448439,-4.76E+18,97,1,0,0,0,0.25,0.25,0.5,1,2
-2.2040334,53.4592251,7.68E+18,160,0,2,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2040464,53.4619216,3.76E+18,85,3,0,0,1,1,2,1.414213562,2,1.414213562
-2.2041197,53.4772019,8.93E+18,67,3,2,0,3,2,2,1.414213562,1,0.707106781
-2.2041802,53.4897856,8.68E+18,58,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2042754,53.50956,2.45E+18,207,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2042927,53.5131553,8.15E+18,50,0,0,0,1,0.25,0.25,0.5,1,2
-2.2044183,53.5392214,-8.65E+18,33,0,0,1,0,0.25,0.25,0.5,1,2
-2.2324961,53.4313086,4.57E+18,87,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.232501,53.4322075,-8.82E+18,148,0,2,0,2,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2325256,53.4367017,-7.44E+18,66,2,1,2,2,1.75,0.25,0.5,0.142857143,0.285714286
-2.2326239,53.4546785,-8.56E+18,161,3,7,4,2,4,4.666666667,2.160246899,1.166666667,0.540061725
-2.2326337,53.4564762,8.86E+18,206,4,6,5,8,5.75,2.916666667,1.707825128,0.507246377,0.297013066
-2.0927635,53.541158,3.21E+18,85,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0927931,53.5546405,8.91E+18,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.092795,53.5555393,-8.61E+17,134,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2280146,53.4376093,8.96E+18,102,1,0,1,3,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2280532,53.4448,-5.60E+18,28,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2280965,53.4528896,1.77E+17,76,6,3,1,3,3.25,4.25,2.061552813,1.307692308,0.634323942
-2.2281014,53.4537884,-7.41E+18,132,4,5,3,3,3.75,0.916666667,0.957427108,0.244444444,0.255313895
-2.2281882,53.4699675,-5.87E+18,117,1,1,1,1,1,0,0,0,0
-2.2282365,53.4789559,2.70E+17,145,1,1,0,3,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2282413,53.4798547,6.02E+18,149,0,0,1,0,0.25,0.25,0.5,1,2
-2.2309959,53.4322104,8.12E+18,36,0,0,0,1,0.25,0.25,0.5,1,2
-2.2310154,53.4358058,5.81E+18,158,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.231206,53.4708606,-8.72E+18,96,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2312745,53.4834443,6.90E+18,239,0,0,1,0,0.25,0.25,0.5,1,2
-2.2313675,53.5005221,3.66E+18,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.0913419,53.5816066,-2.95E+18,137,1,0,0,0,0.25,0.25,0.5,1,2
-2.2026002,53.4745079,8.83E+18,59,1,3,0,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2026131,53.4772044,-1.70E+18,148,3,7,10,6,6.5,8.333333333,2.886751346,1.282051282,0.444115592
-2.2027675,53.5095625,-6.97E+18,83,0,1,0,0,0.25,0.25,0.5,1,2
-2.2028062,53.517652,-6.67E+17,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.2295393,53.4412017,1.10E+18,57,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2295636,53.445696,-4.59E+18,7,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2265093,53.4376121,6.80E+18,132,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2265763,53.4501959,-8.10E+18,119,2,5,6,1,3.5,5.666666667,2.380476143,1.619047619,0.680136041
-2.2266099,53.4564878,6.18E+18,169,4,4,3,5,4,0.666666667,0.816496581,0.166666667,0.204124145
-2.2266578,53.4654762,7.65E+18,19,1,0,0,0,0.25,0.25,0.5,1,2
-2.2266674,53.4672739,2.63E+18,129,4,2,5,1,3,3.333333333,1.825741858,1.111111111,0.608580619
-2.226677,53.4690715,8.01E+18,46,0,3,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2295781,53.4483925,-1.48E+18,8,0,0,1,0,0.25,0.25,0.5,1,2
-2.2295927,53.451089,-8.88E+18,248,7,9,8,5,7.25,2.916666667,1.707825128,0.402298851,0.235562087
-2.2295975,53.4519878,-7.75E+18,90,7,3,4,3,4.25,3.583333333,1.892969449,0.843137255,0.445404576
-2.2296509,53.4618751,1.16E+18,45,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2296946,53.4699646,2.53E+18,54,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0897608,53.548351,4.71E+18,9,0,0,0,1,0.25,0.25,0.5,1,2
-2.0898353,53.5834054,2.04E+18,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.2009703,53.4484441,8.75E+18,106,0,1,0,0,0.25,0.25,0.5,1,2
-2.201,53.454736,-4.03E+18,71,1,0,0,0,0.25,0.25,0.5,1,2
-2.2010936,53.4745105,-1.12E+18,94,3,3,1,4,2.75,1.583333333,1.258305739,0.575757576,0.457565723
-2.2011021,53.4763082,-8.53E+17,98,3,3,1,2,2.25,0.916666667,0.957427108,0.407407407,0.425523159
-2.2012682,53.5113628,-6.36E+18,115,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2249945,53.4358173,6.29E+18,114,2,0,0,0,0.5,1,1,2,2
-2.2250801,53.4519964,-1.66E+18,126,3,3,2,6,3.5,3,1.732050808,0.857142857,0.494871659
-2.2251087,53.4573895,4.06E+18,152,6,10,4,5,6.25,6.916666667,2.62995564,1.106666667,0.420792902
-2.2251134,53.4582883,4.23E+18,266,11,6,9,10,9,4.666666667,2.160246899,0.518518519,0.240027433
-2.2252802,53.4897476,9.35E+17,28,0,0,0,1,0.25,0.25,0.5,1,2
-2.2279568,53.4268231,-3.86E+18,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.2280339,53.4412046,6.05E+18,42,3,0,0,0,0.75,2.25,1.5,3,2
-2.2281641,53.4654733,-8.34E+18,4,1,0,0,0,0.25,0.25,0.5,1,2
-2.2281737,53.467271,-5.76E+18,70,1,1,3,2,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2281834,53.4690687,-3.73E+18,84,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2282123,53.4744617,-8.12E+18,342,6,6,4,3,4.75,2.25,1.5,0.473684211,0.315789474
-2.2235696,53.4511004,3.50E+18,16,1,0,0,0,0.25,0.25,0.5,1,2
-2.2235791,53.4528981,2.24E+18,55,2,2,0,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2235838,53.453797,2.99E+18,114,0,3,1,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2236405,53.464583,-6.19E+18,21,1,1,2,1,1.25,0.25,0.5,0.2,0.4
-2.2236594,53.4681784,7.73E+18,84,1,2,2,3,2,0.666666667,0.816496581,0.333333333,0.40824829
-2.2237399,53.4834586,-3.22E+18,50,0,0,0,1,0.25,0.25,0.5,1,2
-2.2265141,53.438511,4.60E+17,23,1,0,0,0,0.25,0.25,0.5,1,2
-2.2266626,53.466375,-2.55E+17,139,3,3,4,2,3,0.666666667,0.816496581,0.222222222,0.272165527
-2.2268065,53.4933401,3.45E+18,188,0,0,0,1,0.25,0.25,0.5,1,2
-2.1994688,53.4493455,-1.93E+18,158,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1994773,53.4511431,-3.71E+17,180,0,0,0,1,0.25,0.25,0.5,1,2
-2.199549,53.4664234,4.00E+18,100,0,1,0,0,0.25,0.25,0.5,1,2
-2.1997519,53.5095676,4.67E+18,176,2,1,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.0868014,53.5771158,-3.10E+18,70,0,0,1,0,0.25,0.25,0.5,1,2
-2.2221249,53.4627882,4.83E+18,12,0,0,1,0,0.25,0.25,0.5,1,2
-2.2222612,53.4888545,4.52E+18,166,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2222753,53.491551,-5.20E+18,38,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2250231,53.4412103,8.57E+18,49,1,0,0,0,0.25,0.25,0.5,1,2
-2.1979715,53.4511457,-1.33E+18,292,0,0,0,1,0.25,0.25,0.5,1,2
-2.1982734,53.515862,7.62E+18,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.0837026,53.5375694,4.10E+17,61,0,0,0,1,0.25,0.25,0.5,1,2
-2.0837257,53.5492542,3.54E+18,110,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.083731,53.5519507,-6.69E+18,149,0,0,2,0,0.5,1,1,2,2
-2.0837364,53.5546472,-5.78E+18,118,0,1,0,0,0.25,0.25,0.5,1,2
-2.0837613,53.5672308,2.09E+18,66,0,1,0,0,0.25,0.25,0.5,1,2
-2.0837987,53.5861062,-1.19E+18,60,0,1,0,0,0.25,0.25,0.5,1,2
-2.2205115,53.4421176,-4.40E+18,141,2,0,0,0,0.5,1,1,2,2
-2.2205627,53.4520049,9.73E+15,87,4,1,1,3,2.25,2.25,1.5,1,0.666666667
-2.2205814,53.4556002,-4.53E+18,143,1,4,4,6,3.75,4.25,2.061552813,1.133333333,0.549747417
-2.220628,53.4645886,-7.08E+18,132,7,5,4,3,4.75,2.916666667,1.707825128,0.614035088,0.359542132
-2.2207261,53.4834642,7.95E+18,86,0,0,1,0,0.25,0.25,0.5,1,2
-2.1965031,53.4592377,7.80E+17,101,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1965364,53.4664284,-1.36E+18,84,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1966237,53.4853041,5.50E+18,179,4,7,3,2,4,4.666666667,2.160246899,1.166666667,0.540061725
-2.1966862,53.4987866,-3.88E+18,66,2,2,0,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2236263,53.4618865,-7.45E+18,29,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0822462,53.5645354,1.25E+17,102,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.0822899,53.5870061,-8.20E+18,63,0,0,1,0,0.25,0.25,0.5,1,2
-2.2190616,53.4529065,-2.22E+18,90,2,0,2,2,1.5,1,1,0.666666667,0.666666667
-2.2190801,53.4565019,7.92E+18,31,1,0,1,4,1.5,3,1.732050808,2,1.154700538
-2.2190847,53.4574007,-7.46E+18,68,3,5,5,1,3.5,3.666666667,1.914854216,1.047619048,0.547101204
-2.2191171,53.4636926,5.81E+18,143,0,5,3,7,3.75,8.916666667,2.986078811,2.377777778,0.796287683
-2.2192006,53.4798717,-6.90E+18,384,10,5,3,1,4.75,14.91666667,3.862210075,3.140350877,0.813096858
-2.2192284,53.4852647,4.97E+18,133,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2192563,53.4906577,-8.08E+18,77,1,3,1,0,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.222139,53.4654847,-7.65E+18,119,4,8,2,2,4,8,2.828427125,2,0.707106781
-2.2221813,53.4735742,4.79E+18,7,0,0,1,0,0.25,0.25,0.5,1,2
