x,y,cell_id,postcode,county,town,suburb,road,box_1,box_2,box_3,box_4
-2.278348,53.5381732,-1.0636997131517544e+18,M45 6TQ,Greater Manchester,Prestwich,Kirkhams,Bury Old Road,53.5381821,53.5382821,-2.2786257,-2.2785257
-2.276628,53.5058189,-8.532463056407202e+18,M7 3TQ,Greater Manchester,Unknown,Higher Broughton,Rushley Avenue,53.5046571,53.5066607,-2.2768164,-2.2764945
-2.2767511,53.5246943,-5.470310358133303e+18,M25 0PH,Greater Manchester,Prestwich,Heaton Park,Unknown,53.5246358,53.5248238,-2.2768222,-2.276659
-2.2768685,53.5426708,-1.9122218529995505e+18,M45 6UL,Greater Manchester,Prestwich,Kirkhams,Tamworth Avenue,53.5412097,53.5430718,-2.2816212,-2.2750417
-2.2768743,53.5435696,8.192971686417427e+18,M45 6TT,Greater Manchester,Whitefield,Kirkhams,Warwick Avenue,53.54343,53.5442496,-2.2789843,-2.2749228
-2.2768861,53.5453673,2.4272303282831942e+17,M45 6FN,Greater Manchester,Whitefield,Kirkhams,Thatch Leach Lane,53.5453947,53.5455987,-2.276965,-2.2765304
-2.2769213,53.5507602,-8.702796943307932e+18,M45 8AG,Greater Manchester,Whitefield,Kirkhams,Albert Drive,53.5504149,53.5510569,-2.2783425,-2.2766643
-2.2769389,53.5534567,-3.671458019282311e+18,M45 8LB,Greater Manchester,Whitefield,Unsworth,Mersey Close,53.5530929,53.5533625,-2.2774658,-2.2760225
-2.2752427,53.5246978,1.0603749944227468e+18,M25 0PD,Greater Manchester,Prestwich,Heaton Park,Scholes Lane,53.5244094,53.5246097,-2.2758843,-2.2755526
-2.2752836,53.5309896,-3.2396678644357033e+18,M25 1LW,Greater Manchester,Prestwich,Heaton Park,Penrhyn Drive,53.5314157,53.5323139,-2.275244,-2.2751951
-2.275412,53.5507637,-3.299434321952368e+18,M45 8JQ,Greater Manchester,Whitefield,Kirkhams,Hindburn Close,53.5505138,53.5512655,-2.2758178,-2.274333
-2.2754295,53.5534602,2.407661709448372e+18,M45 8LR,Greater Manchester,Whitefield,Unsworth,Roch Crescent,53.5532797,53.5557526,-2.2757416,-2.2706423
-2.2754412,53.5552578,-2.7362239881221125e+18,M45 8LF,Greater Manchester,Bury,Unsworth,Mersey Drive,53.554738,53.554838,-2.2752173,-2.2751173
-2.2757103,53.5966035,4.605917418199397e+18,BL9 7PS,Greater Manchester,Bury,Fairfield,Willow Street,53.5961472,53.5962472,-2.2757583,-2.2756583
-2.273746,53.5264989,4.282522780015726e+17,M25 1DR,Greater Manchester,Prestwich,Heaton Park,Bannerman Avenue,53.5259838,53.5271914,-2.2757332,-2.2699106
-2.2738214,53.5381836,3.215008259190889e+18,M25 2QH,Greater Manchester,Prestwich,Heaton Park,Heywood Road,53.5382575,53.5383575,-2.2731941,-2.2730941
-2.2738272,53.5390825,-3.47894614194908e+18,M25 2WP,Greater Manchester,Prestwich,Kirkhams,Polefield Circle,53.5385415,53.5400151,-2.2765407,-2.27371
-2.2738795,53.5471719,2.653342391477047e+18,M45 8HN,Greater Manchester,Whitefield,Kirkhams,Winster Close,53.5469382,53.5477788,-2.2742592,-2.2735391
-2.2739143,53.5525648,5.996503929690612e+18,M45 8LR,Greater Manchester,Whitefield,Unsworth,Roch Crescent,53.5532797,53.5557526,-2.2757416,-2.2706423
-2.2739318,53.5552613,3.2750716561804856e+18,M45 8LT,Greater Manchester,Whitefield,Unsworth,Douglas Close,53.5547248,53.5553708,-2.2738287,-2.272196
-2.2739492,53.5579577,8.283351023641905e+17,BL9 8PT,Greater Manchester,Bury,Unsworth,Bradley Drive,53.5579131,53.5583641,-2.2750947,-2.2725313
-2.2742285,53.601101,-9.053318790984806e+18,BL9 6LA,Greater Manchester,Bury,Chesham,Linnet Drive,53.6009399,53.6010834,-2.2748436,-2.2741626
-2.2722779,53.5327941,5.999303844127857e+18,M25 1LT,Greater Manchester,Prestwich,Heaton Park,Noreen Avenue,53.5328136,53.5330191,-2.2731669,-2.2710999
-2.2723357,53.5417824,2.223876574641552e+18,M25 2QR,Greater Manchester,Prestwich,Kirkhams,Parkville Road,53.5403528,53.5418382,-2.271993,-2.2706863
-2.272729,53.6029021,3.7091663004262646e+18,BL9 6JS,Greater Manchester,Bury,Chesham,Goldfinch Drive,53.6017137,53.605006,-2.2739987,-2.2715188
-2.2707004,53.5220116,-1.4278904132584335e+18,M25 0AW,Greater Manchester,Prestwich,Heaton Park,Sedgley Park Road,53.5198896,53.5223798,-2.2725407,-2.2684521
-2.2707865,53.535494,8.292831463825323e+18,M25 1PT,Greater Manchester,Prestwich,Heaton Park,Milton Road,53.5343468,53.5360047,-2.2721848,-2.2688408
-2.2709129,53.5552682,-5.729779961421628e+18,M45 8LR,Greater Manchester,Whitefield,Unsworth,Roch Crescent,53.5532797,53.5557526,-2.2757416,-2.2706423
-2.2712006,53.6002091,8.751791686452454e+18,BL9 7LE,Greater Manchester,Bury,Chesham,Meadowbrook Close,53.5999667,53.6003284,-2.27133,-2.270609
-2.269272,53.5345986,6.766654486251145e+18,M25 1PT,Greater Manchester,Prestwich,Heaton Park,Milton Road,53.5343468,53.5360047,-2.2721848,-2.2688408
-2.2693177,53.5417892,2.0579916755375887e+18,M25 2RD,Greater Manchester,Prestwich,Kirkhams,Sunnyfield Road,53.5417443,53.5427398,-2.2702658,-2.2692856
-2.2696895,53.6002125,4.717627752751605e+18,BL9 7LE,Greater Manchester,Bury,Chesham,Meadowbrook Close,53.5996662,53.6009039,-2.2710725,-2.270034
-2.2677293,53.5292091,-2.331751191291234e+18,M25 1HA,Greater Manchester,Prestwich,Heaton Park,Whittaker Lane,53.5289629,53.5296608,-2.268462,-2.2676342
-2.2678258,53.5444891,-7.208444475086722e+18,M25 2RL,Greater Manchester,Whitefield,Unknown,Parrenthorn Road,53.5438903,53.5457234,-2.2684547,-2.2656321
-2.2660741,53.5058429,-6.499670893969364e+18,M7 2EU,Greater Manchester,Unknown,Higher Broughton,Howe Street,53.5054263,53.5060528,-2.2662624,-2.2639327
-2.2661305,53.5148312,7.315794348835134e+18,M7 4SL,Greater Manchester,Unknown,Broughton Park,Singleton Road,53.5150913,53.5180219,-2.2686821,-2.2575345
-2.264572,53.5067451,3.320427296789389e+18,M7 2ES,Greater Manchester,Unknown,Higher Broughton,Hope Street,53.5062033,53.5067947,-2.2654331,-2.263505
-2.2651225,53.5948298,6.972980379499792e+18,BL9 7UE,Greater Manchester,Bury,Fairfield,Bridgefield Drive,53.5934877,53.5950761,-2.2674905,-2.2637175
-2.2630754,53.5085461,8.271635265651089e+18,M7 2FW,Greater Manchester,Unknown,Higher Broughton,Great Clowes Street,53.5080046,53.5091367,-2.2630336,-2.2624979
-2.2631646,53.5229273,-4.951353098075279e+18,M25 0FW,Greater Manchester,Bury,Crumpsall,Bury Old Road,53.52284693796,53.52294693796,-2.263409461891,-2.263309461891
-2.2621398,53.6011281,5.483859513149076e+18,BL9 7RR,Greater Manchester,Bury,Jericho,Lea Mount Drive,53.6010126,53.6024573,-2.2627708,-2.2610418
-2.2601425,53.5220351,-8.30214977381347e+18,M25 0NP,Greater Manchester,Prestwich,Heaton Park,Woodthorpe Court,53.5214496,53.5218944,-2.260901,-2.2600378
-2.2606121,53.598435,9.096719611235644e+18,Unknown,Greater Manchester,Bury,Jericho,Fairfield Drive,53.5984947,53.6000716,-2.2619229,-2.2599634
-2.2542656,53.5481141,5.999771908484077e+18,M25 2RX,Greater Manchester,Whitefield,Unknown,Farm Lane,53.5482611,53.5487269,-2.2561897,-2.2540494
-2.2542764,53.5499117,-5.556990398202871e+18,M25 2RZ,Greater Manchester,Whitefield,Unknown,Simister Lane,53.5480506,53.5511828,-2.2577444,-2.243872
-2.2508855,53.4870001,4.243918305267588e+18,M3 7NG,Greater Manchester,Unknown,City Centre,Caygill Street,53.486786,53.4879118,-2.2509896,-2.2505841
-2.2511301,53.5283463,-2.9159698715318574e+18,M25 0DN,Greater Manchester,Unknown,Crumpsall,Sheepfoot Lane,53.5246714,53.5290619,-2.2643345,-2.24735
-2.2514766,53.5867698,6.134246011889292e+18,OL10 3FR,Greater Manchester,Rochdale,Broadfield,Kirkwall Way,53.5866422,53.5874733,-2.2518067,-2.251627
-2.2514873,53.5885674,8.365128899420516e+17,OL10 3FW,Greater Manchester,Rochdale,Broadfield,Unknown,53.5883347,53.588638,-2.2533372,-2.2512604
-2.249966,53.5867729,5.842260641266117e+18,OL10 3PS,Greater Manchester,Rochdale,Broadfield,Glencoe Close,53.5863913,53.5866293,-2.2507008,-2.2491943
-2.2482393,53.5499244,7.383458089848636e+18,M25 2SE,Greater Manchester,Bury,Unknown,Croft Avenue,53.5495819,53.5501989,-2.2492343,-2.2483331
-2.2484713,53.5894725,6.34525381606709e+17,Unknown,Greater Manchester,Rochdale,Broadfield,Lewis Drive,53.5894269,53.5905159,-2.2480838,-2.2446184
-2.2469449,53.5867792,-6.351318850502813e+18,OL10 3PY,Greater Manchester,Heywood,Broadfield,Sutherland Road,53.585199,53.5870473,-2.2466397,-2.2442791
-2.2469554,53.5885769,9.77656595949579e+17,OL10 3LU,Greater Manchester,Rochdale,Broadfield,Argyle Street,53.588939,53.589039,-2.2466299,-2.2465299
-2.2439185,53.5858866,4.359500806703648e+18,OL10 3QJ,Greater Manchester,Rochdale,Broadfield,Dunbar Grove,53.5855255,53.5863653,-2.2439115,-2.2431174
-2.2409179,53.589488,7.010102918747984e+18,OL10 3RF,Greater Manchester,Heywood,Broadfield,Heady Hill Close,53.5899825,53.5902009,-2.2408412,-2.240367
-2.2394174,53.5912887,-4.2159223768383954e+18,OL10 3LJ,Greater Manchester,Rochdale,Broadfield,Bury Old Road,53.5915857,53.5916857,-2.2402092,-2.2401092
-2.239453,53.5975804,5.144027326158925e+18,OL10 4RY,Greater Manchester,Heywood,Broadfield,Severn Road,53.5971187,53.5974052,-2.242586,-2.2382884
-2.237937,53.5966846,7.328634818400531e+18,OL10 4SY,Greater Manchester,Heywood,Broadfield,Cherwell Avenue,53.5953486,53.5969361,-2.2382852,-2.2306984
-2.2361602,53.54905,4.809736922796943e+18,M24 4GQ,Greater Manchester,Middleton,Rhodes,Heywood Old Road,53.5487098,53.5488098,-2.2358913,-2.2357913
-2.2363708,53.5868006,3.5584669133501353e+18,OL10 3SF,Greater Manchester,Heywood,Broadfield,Atholl Drive,53.5856978,53.5878726,-2.2407914,-2.2364742
-2.2363808,53.5885982,5.434822043198717e+18,OL10 3RR,Greater Manchester,Heywood,Broadfield,Braemar Grove,53.5885958,53.5887485,-2.2368468,-2.2357425
-2.2348652,53.5877024,4.36610862758879e+17,OL10 3FH,Greater Manchester,Heywood,Broadfield,Weaver Close,53.5870458,53.5879261,-2.2355748,-2.2343498
-2.2348851,53.5912977,4.934361815349694e+18,OL10 3HR,Greater Manchester,Heywood,Broadfield,Moor Street,53.5906428,53.5930647,-2.2348434,-2.2345072
-2.2284783,53.5238975,-7.436657463851844e+18,M9 8EG,Greater Manchester,Unknown,Blackley,Blackley New Road,53.5225836,53.5254832,-2.2455256,-2.2250904
-2.2273169,53.5886158,1.8278419977826374e+17,OL10 3EE,Greater Manchester,Heywood,Broadfield,Brayshaw Close,53.5876128,53.5891041,-2.2283584,-2.2274181
-2.2273314,53.5913123,8.917942982630656e+18,OL10 3AD,Greater Manchester,Heywood,Broadfield,Tower Street,53.5904986,53.5918777,-2.2288265,-2.2269641
-2.2211897,53.5724484,-2.2913676793261704e+18,OL10 2QA,Greater Manchester,Heywood,Siddal Moor,Manchester Road,53.5721346,53.5722346,-2.2214792,-2.2213792
-2.3192899,53.5650359,-6.316764203261993e+18,M26 2WB,Greater Manchester,Radcliffe,Bank Top,Newbridge Close,53.5656414,53.5658362,-2.3199139,-2.3192189
-2.2016744,53.5967513,-6.338923836679208e+18,OL10 1QP,Greater Manchester,Heywood,Unknown,Dumfries Hollow,53.596384,53.5966866,-2.2023658,-2.2017556
-2.3111931,53.4904535,2.963788583536445e+18,M6 8ER,Greater Manchester,Eccles,Unknown,Unknown,53.4899089,53.4911758,-2.3117838,-2.3105758
-2.3112128,53.49315,6.425082320265377e+18,M6 7RJ,Greater Manchester,Pendlebury,Unknown,Claremont Road,53.4926745,53.4927745,-2.3106138,-2.3105138
-2.1983113,53.5239515,-4.367331188686265e+18,M9 7BB,Greater Manchester,Unknown,Harpurhey,Charlestown Road,53.5225125,53.5238442,-2.2001678,-2.1828913
-2.3079182,53.4545081,4.637756553127162e+18,M32 0NS,Greater Manchester,Unknown,Mosley,Unknown,53.4545124,53.454552,-2.3079265,-2.3071534
-2.3081201,53.4823719,6.786594562550665e+18,M50 1DJ,Greater Manchester,Eccles,Salford Quays,Eccles New Road,53.4823836,53.4825462,-2.3080039,-2.3071129
-2.3081462,53.4859672,-6.604080934769791e+18,M5 5HF,Greater Manchester,Eccles,Salford Quays,Weaste Lane,53.4855065,53.4856065,-2.3082738,-2.3081738
-2.3068275,53.5120371,8.652002561661824e+18,M27 8AJ,Greater Manchester,Pendlebury,Clifton Green,Bolbury Crescent,53.5113444,53.5128612,-2.3075585,-2.3045013
-2.1954023,53.547326,-6.76701332082475e+18,M24 1AZ,Greater Manchester,Middleton,Wood Side,Oldham Road,53.5472078,53.5478807,-2.1967927,-2.195163
-2.3036059,53.4832823,1.3294300656615452e+18,M6 5RB,Greater Manchester,Eccles,Salford Quays,Church Avenue,53.4831729,53.4836896,-2.3034865,-2.3034585
-2.3036959,53.4958659,5.146554350583181e+17,M6 7EY,Greater Manchester,Pendlebury,Pendleton,Denstone Road,53.495539,53.4975706,-2.3053357,-2.3032688
-2.3042112,53.5677717,8.327418774377377e+17,M26 2QH,Greater Manchester,Whitefield,Blackford Bridge,Unknown,53.5673567,53.5678197,-2.3050255,-2.3045465
-2.1939589,53.5617097,-8.017284491433517e+18,M24 6FW,Greater Manchester,Middleton,Unknown,Torre Close,53.5615588,53.561597,-2.1954238,-2.1933929
-2.2990789,53.4823948,6.573204164444963e+18,M6 5UP,Greater Manchester,Eccles,Ellesmere Park,M602,53.4823247,53.4862758,-2.3384423,-2.2981717
-2.2997515,53.5776702,6.233978470898007e+18,BL9 9QE,Greater Manchester,Bury,Redvales,Thirlmere Drive,53.5773819,53.5775908,-2.300667,-2.2994225
-2.2960652,53.4824023,-1.8100563221063567e+18,M6 5QR,Greater Manchester,Unknown,Salford Quays,Haven Street,53.4822364,53.4829506,-2.2962223,-2.2960986
-2.2962846,53.5138614,-6.505895713618284e+18,M27 8SJ,Greater Manchester,Pendlebury,Unknown,Unknown,53.513386,53.514364,-2.2971218,-2.2946044
-2.2965044,53.5453202,2.3768854724041324e+18,M45 7EY,Greater Manchester,Whitefield,Park Lane,Higher Lane,53.5446362,53.5451462,-2.2972207,-2.2960781
-2.2967688,53.5830706,4.506153036672235e+18,BL9 9AU,Greater Manchester,Bury,Redvales,Brierley Street,53.5816318,53.5855278,-2.2979846,-2.2959977
-2.294864,53.5264486,-3.17919398778331e+18,M25 9GL,Greater Manchester,Prestwich,Heaton Park,Ruskin Road,53.5264793,53.5268044,-2.296084,-2.2922992
-2.2950329,53.5507169,-7.157794312175512e+18,M45 8GS,Greater Manchester,Whitefield,Park Lane,Bury New Road,53.5505902,53.5507064,-2.2954077,-2.2951824
-2.2950767,53.5570086,7.185538100364549e+18,M45 7SE,Greater Manchester,Whitefield,Blackford Bridge,Bury New Road,53.5543061,53.5584208,-2.2968113,-2.2943468
-2.2951518,53.5677944,-7.959076467617969e+17,BL9 9TF,Greater Manchester,Bury,Blackford Bridge,Crossfield Street,53.5679072,53.5682691,-2.2957403,-2.2934142
-2.2934738,53.54353,8.788535922979507e+18,M45 7FA,Greater Manchester,Whitefield,Park Lane,Unknown,53.5435021,53.5435499,-2.2935174,-2.2931955
-2.2916371,53.4958959,9.038231387577454e+17,M6 6WR,Greater Manchester,Pendlebury,Pendleton,Unknown,53.4960058,53.4964484,-2.2922291,-2.2912712
-2.2919462,53.5408372,1.4505791441432827e+18,M45 7EQ,Greater Manchester,Prestwich,Kirkhams,Pine Avenue,53.5400253,53.5419543,-2.2921393,-2.2914775
-2.2900622,53.4860125,-7.928814138849322e+18,M5 4JP,Greater Manchester,Unknown,Pendleton,Edgehill Close,53.4847148,53.4858458,-2.2902781,-2.2866218
-2.2902834,53.5183703,-7.860725185956841e+18,M25 9PW,Greater Manchester,Prestwich,Heaton Park,Butterstile Lane,53.5182171,53.5183171,-2.2904397,-2.2903397
-2.2903141,53.5228644,8.055783350242448e+18,M25 9TT,Greater Manchester,Prestwich,Heaton Park,Carr Avenue,53.5230887,53.5231887,-2.2905485,-2.2904485
-2.2903449,53.5273586,-2.2547051572208568e+18,M25 9QG,Greater Manchester,Prestwich,Heaton Park,Clough,53.5255573,53.5279079,-2.3003781,-2.2873921
-2.2904311,53.5399421,1.7646112125070856e+18,M45 7EW,Greater Manchester,Prestwich,Kirkhams,Beech Avenue,53.5394618,53.5419981,-2.2913349,-2.2901263
-2.2908135,53.5956688,-2.313647151698193e+18,BL9 0JL,Greater Manchester,Bury,Fernhill,The Rock,53.5954154,53.5955154,-2.2904149,-2.2903149
-2.2885125,53.4797243,3.8348014517506657e+18,M5 4RX,Greater Manchester,Unknown,Salford Quays,Eccles New Road,53.479712,53.479812,-2.2881046,-2.2880046
-2.2886041,53.4932068,6.776925488617162e+17,M6 6GE,Greater Manchester,Pendlebury,Pendleton,Brindle Heath Road,53.4937077,53.4938077,-2.2893227,-2.2892227
-2.288653,53.5003974,5.364934776037234e+18,M6 6RS,Greater Manchester,Pendlebury,Pendleton,Dunedin Drive,53.5004438,53.5016186,-2.2891286,-2.2876323
-2.2887569,53.5156775,-5.251143575353193e+17,M25 9SS,Greater Manchester,Prestwich,Unknown,Chapel Road,53.5146483,53.516662,-2.2891124,-2.2858667
-2.2887997,53.5219693,-1.0440764847708644e+18,M25 9UB,Greater Manchester,Prestwich,Heaton Park,Venwood Road,53.520441,53.5220028,-2.2923312,-2.2885216
-2.2888181,53.5246657,2.163067543657556e+18,M25 9QP,Greater Manchester,Prestwich,Heaton Park,Lowther Road,53.5229323,53.5271925,-2.2935709,-2.2873921
-2.2888242,53.5255646,-7.204350946083689e+18,M25 9PU,Greater Manchester,Prestwich,Heaton Park,Unknown,53.52496,53.5252151,-2.289304,-2.2890465
-2.2889344,53.5417434,3.4003880427935964e+18,M45 7AW,Greater Manchester,Prestwich,Kirkhams,Conway Close,53.5418544,53.5419373,-2.2891507,-2.2886465
-2.2871515,53.5012999,-1.77545074158668e+18,M6 6RS,Greater Manchester,Pendlebury,Pendleton,Whit Lane,53.5015442,53.5016442,-2.2874231,-2.2873231
-2.2872184,53.511187,9.777432980682113e+17,M7 3SB,Greater Manchester,Pendlebury,Pendleton,Littleton Road,53.5007507,53.5126453,-2.2889979,-2.2779595
-2.2874315,53.5426459,-2.4986990046921836e+18,M45 6AS,Greater Manchester,Whitefield,Kirkhams,Dartmouth Road,53.5425016,53.5426016,-2.2882506,-2.2881506
-2.2877305,53.586688,3.45396921905504e+18,BL9 9DY,Greater Manchester,Bury,Gigg,Unknown,53.5868799,53.5871184,-2.287595,-2.2875503
-2.285511,53.4815292,-7.343663726314615e+18,M5 4HL,Greater Manchester,Unknown,Pendleton,Graythorpe Walk,53.4814167,53.4815064,-2.2855017,-2.2853759
-2.285638,53.5004046,-1.628155467995851e+18,M6 6EZ,Greater Manchester,Unknown,Pendleton,Britannia Street,53.4998204,53.5014025,-2.2871046,-2.2843458
-2.2858135,53.5264706,4.4287067604540247e+18,M25 9GQ,Greater Manchester,Prestwich,Heaton Park,Shrewsbury Road,53.525266,53.5265607,-2.2875688,-2.2803411
-2.284299,53.5255754,-7.164662068108055e+17,M25 9GQ,Greater Manchester,Prestwich,Heaton Park,Shrewsbury Road,53.525266,53.5265607,-2.2875688,-2.2803411
-2.284311,53.5273731,-2.691525619600919e+18,M25 9QD,Greater Manchester,Prestwich,Heaton Park,St Ann's Road,53.525882,53.5275256,-2.2928497,-2.280164
-2.2844015,53.5408554,1.3036373258716035e+18,M45 6TQ,Greater Manchester,Prestwich,Kirkhams,Kenilworth Avenue,53.5404489,53.5421647,-2.284731,-2.2798053
-2.2844075,53.5417543,8.474980020790846e+18,M45 6BB,Greater Manchester,Whitefield,Kirkhams,Balmoral Avenue,53.5417161,53.5431825,-2.285609,-2.281296
-2.2846127,53.5723142,3.5436506245757353e+18,BL9 8QH,Greater Manchester,Bury,Blackford Bridge,Croft Lane,53.5724414,53.5725414,-2.28468,-2.28458
-2.2825631,53.4914235,-6.429675396676392e+18,M6 5BZ,Greater Manchester,Unknown,Pendleton,Higham View,53.4908494,53.4914781,-2.2831499,-2.2826234
-2.2826648,53.5067036,-4.5096668205584886e+18,M7 3SB,Greater Manchester,Pendlebury,Pendleton,Littleton Road,53.5069183,53.5070183,-2.2829743,-2.2828743
-2.2828565,53.5354661,-2.513808324701201e+18,M25 3BX,Greater Manchester,Prestwich,Kirkhams,Poppythorn Lane,53.5347473,53.5348236,-2.2833226,-2.2832285
-2.2829045,53.5426567,-4.836804325220054e+18,M45 6BB,Greater Manchester,Whitefield,Kirkhams,Balmoral Avenue,53.5417161,53.5431825,-2.285609,-2.281296
-2.2830005,53.5570378,6.730985543573976e+18,BL9 8NN,Greater Manchester,Bury,Unsworth,Simister Drive,53.556391,53.5571953,-2.2843077,-2.2829501
-2.2806463,53.4294074,4.688731534690569e+18,M21 8DN,Greater Manchester,Unknown,Chorlton-cum-Hardy,Hardy Lane,53.4305606,53.4306606,-2.2805499,-2.2804499
-2.3206976,53.5515496,-2.0592781945037225e+18,M26 1UP,Greater Manchester,Radcliffe,Outwood Gate,Ardenfield Close,53.5512582,53.5514367,-2.3213633,-2.3201188
-2.2813537,53.5363685,2.099803470175897e+18,M25 1NF,Greater Manchester,Prestwich,Kirkhams,Langley Road,53.5356937,53.5367881,-2.2815304,-2.280693
-2.2814194,53.5462555,-1.7977466318080463e+18,M45 8HB,Greater Manchester,Whitefield,Kirkhams,Grayson Avenue,53.5462069,53.5464323,-2.280398,-2.2795803
-2.281491,53.5570414,6.456894482014232e+18,BL9 8LY,Greater Manchester,Bury,Unsworth,Blackley Close,53.5569459,53.5581871,-2.2816858,-2.2796104
-2.2817361,53.5938929,-5.518799804558436e+18,BL9 7BH,Greater Manchester,Bury,Chesham,Back Albert Street,53.5937396,53.5945809,-2.2818449,-2.2816069
-2.2797679,53.5246873,-4.4993081812025226e+18,M25 9PL,Greater Manchester,Prestwich,Heaton Park,Butt Hill Avenue,53.5243657,53.5250046,-2.2793798,-2.2788369
-2.2798094,53.5309791,-7.696182794601759e+18,M25 1BJ,Greater Manchester,Prestwich,Heaton Park,The Drive,53.5306591,53.5313924,-2.2802714,-2.2788767
-2.2798212,53.5327767,8.274241481216043e+18,M25 1BZ,Greater Manchester,Prestwich,Kirkhams,The Heys,53.5330339,53.5331154,-2.2800476,-2.2799083
-2.2798331,53.5345744,-5.817074422453453e+18,M25 1JX,Greater Manchester,Prestwich,Kirkhams,Sunningdale Drive,53.5341842,53.5347518,-2.2812307,-2.2792517
-2.279839,53.5354732,-3.592450799026071e+18,M25 1WE,Greater Manchester,Prestwich,Heaton Park,Glebelands Road,53.5350728,53.5365573,-2.282828,-2.2747612
-2.2798627,53.5390685,3.1394602394452035e+18,M45 6TF,Greater Manchester,Prestwich,Kirkhams,Unknown,53.5390944,53.539712,-2.2810546,-2.279574
-2.2798746,53.5408661,7.465763639103066e+18,M45 6TW,Greater Manchester,Prestwich,Kirkhams,Derby Road,53.5397077,53.5409885,-2.2825779,-2.2798306
-2.2799043,53.5453602,-4.176739302548545e+18,M45 6FY,Greater Manchester,Whitefield,Kirkhams,Ashley Mews,53.5448974,53.5453049,-2.2798411,-2.2795687
-2.2799755,53.5561461,-2.595547058618271e+18,BL9 8PL,Greater Manchester,Bury,Unsworth,Montgomery Drive,53.5557654,53.5565493,-2.2801051,-2.2792253
-2.2777771,53.4509866,-4.17344843844948e+18,M16 0FU,Greater Manchester,Unknown,Old Trafford,Rye Bank Road,53.450262,53.4516059,-2.2798534,-2.2775547
-2.2779298,53.4743563,1.2684608606531487e+18,M5 3HX,Greater Manchester,Unknown,Salford Quays,Phoebe Street,53.4743424,53.4744424,-2.2774386,-2.2773386
-2.2782536,53.523792,8.540624647999914e+18,M25 9NJ,Greater Manchester,Prestwich,Heaton Park,Butt Hill Road,53.5223566,53.5237928,-2.2801015,-2.2775647
-2.2782654,53.5255896,-6.44793032182871e+18,M25 1AA,Greater Manchester,Prestwich,Heaton Park,Bury New Road,53.5247874,53.5248874,-2.2778127,-2.2777127
-2.2783008,53.5309826,-3.132348769641872e+18,M25 1EJ,Greater Manchester,Prestwich,Heaton Park,Unknown,53.5309971,53.5312882,-2.2781022,-2.2777072
-2.2783598,53.5399708,-7.369099929208732e+18,M45 6TE,Greater Manchester,Prestwich,Kirkhams,Cuckoo Lane,53.5397658,53.5415471,-2.2793134,-2.2765522
-2.278472,53.5570484,4.77495795296217e+18,BL9 8LX,Greater Manchester,Whitefield,Unsworth,Parr Lane,53.5570756,53.5571756,-2.2788555,-2.2787555
-2.2784838,53.5588461,8.965008439123382e+18,BL9 8LG,Greater Manchester,Bury,Unsworth,Elland Close,53.5585069,53.5589249,-2.2785055,-2.2778446
-2.3172955,53.5003247,-6.210821222675516e+18,M6 7PA,Greater Manchester,Pendlebury,Ellesmere Park,Swinton Park Road,53.5005235,53.5006235,-2.3167769,-2.3166769
-2.2766749,53.5130095,-1.7656589282738383e+18,M7 3PU,Greater Manchester,Unknown,Higher Broughton,Nevile Road,53.5128802,53.5149066,-2.2800359,-2.2698998
-2.276892,53.5462661,-4.5521221073967135e+18,M45 8FP,Greater Manchester,Whitefield,Kirkhams,Oak Bank Close,53.5458189,53.5464019,-2.2775765,-2.2767255
-2.2769742,53.5588496,-8.44431081736939e+18,BL9 8LE,Greater Manchester,Bury,Unsworth,Leeds Close,53.5589453,53.5596336,-2.2776043,-2.2768404
-2.2752602,53.5273943,3.852220679756604e+18,M25 1DF,Greater Manchester,Prestwich,Heaton Park,Rectory Grove,53.5272322,53.5281866,-2.2764698,-2.2746816
-2.2754646,53.5588531,-5.526706302251464e+18,BL9 8JT,Greater Manchester,Whitefield,Unsworth,Parr Lane,53.5592834,53.5606083,-2.2769539,-2.2743946
-2.2755055,53.5651448,7.892333910099827e+18,BL9 8AD,Greater Manchester,Bury,Unsworth,Kilner Close,53.5650119,53.565695,-2.2763769,-2.2746975
-2.2755114,53.5660437,-6.974317352191112e+17,BL9 8AD,Greater Manchester,Bury,Unsworth,Kilner Close,53.5650119,53.565695,-2.2763769,-2.2746975
-2.3204802,53.5227873,-1.4732689707336768e+18,M27 8JH,Greater Manchester,Pendlebury,Clifton Green,Merlin Drive,53.5223451,53.5228281,-2.3217875,-2.3195543
-2.3128393,53.5093249,1.4550941064698363e+18,M27 8TH,Greater Manchester,Pendlebury,Unknown,Pensby Close,53.5092255,53.5095619,-2.3130482,-2.3126655
-2.3172418,53.4931341,-1.939873103544189e+18,M6 8PQ,Greater Manchester,Eccles,Unknown,Winchester Road,53.4928315,53.4951607,-2.3175225,-2.3168068
-2.2736648,53.5139153,1.8112882129523077e+18,M7 3PN,Greater Manchester,Unknown,Higher Broughton,Norwood Avenue,53.5136229,53.5164859,-2.2802958,-2.2730431
-2.2737402,53.5256001,5.75859634051605e+18,M25 1GE,Greater Manchester,Prestwich,Heaton Park,Hope Park Road,53.525113,53.5256244,-2.2745677,-2.2734468
-2.2737692,53.5300942,-5.253711072711949e+17,M25 1FW,Greater Manchester,Prestwich,Heaton Park,Heywood Gardens,53.5300655,53.5305033,-2.2738266,-2.2732631
